2024-10-01 22:51:49, 20, 20
2024-10-01 22:52:48, 0, 1
2024-10-01 22:52:50, 0, 1
2024-10-01 22:52:53, 0, 3
2024-10-01 22:52:56, 0, 4
2024-10-01 22:52:58, 0, 4
2024-10-01 22:53:00, 0, 4
2024-10-01 22:53:03, 0, 5
2024-10-01 22:53:06, 0, 6
2024-10-01 22:53:08, 0, 7
2024-10-01 22:53:10, 0, 7
2024-10-01 22:53:13, 0, 10
2024-10-01 22:53:16, 0, 11
2024-10-01 22:53:18, 0, 11
2024-10-01 22:53:20, 0, 11
2024-10-01 22:53:23, 0, 13
2024-10-01 22:53:25, 0, 13
2024-10-01 22:53:27, 0, 13
2024-10-01 22:53:29, 0, 13
2024-10-01 22:53:32, 0, 14
2024-10-01 22:53:34, 0, 14
2024-10-01 22:53:37, 0, 15
2024-10-01 22:53:39, 0, 15
2024-10-01 22:53:41, 0, 15
2024-10-01 22:53:44, 0, 16
2024-10-01 22:53:46, 0, 16
2024-10-01 22:53:48, 0, 16
2024-10-01 22:53:50, 0, 16
2024-10-01 22:53:52, 0, 16
2024-10-01 22:53:54, 0, 16
2024-10-01 22:53:56, 0, 16
2024-10-01 22:53:59, 0, 16
2024-10-01 22:54:01, 0, 16
2024-10-01 22:54:03, 0, 16
2024-10-01 22:54:05, 0, 16
2024-10-01 22:54:07, 0, 16
2024-10-01 22:54:09, 0, 16
2024-10-01 22:54:12, 0, 16
2024-10-01 22:54:14, 0, 16
2024-10-01 22:54:16, 0, 16
2024-10-01 22:54:18, 0, 16
2024-10-01 22:54:20, 0, 16
2024-10-01 22:54:22, 0, 16
2024-10-01 22:54:24, 0, 16
2024-10-01 22:54:27, 0, 16
2024-10-01 22:54:29, 0, 17
2024-10-01 22:54:32, 0, 19
2024-10-01 22:54:34, 0, 19
2024-10-01 22:54:36, 0, 19
2024-10-01 22:54:38, 0, 19
2024-10-01 22:54:40, 0, 19
2024-10-01 22:54:42, 0, 19
2024-10-01 22:54:44, 0, 19
2024-10-01 22:55:50, 20, 20
2024-10-01 22:57:15, 4, 4
2024-10-01 22:58:40, 11, 11
2024-10-01 23:00:22, 10, 10
2024-10-01 23:02:18, 13, 13
2024-10-01 23:04:14, 10, 10
2024-10-01 23:06:27, 13, 13
2024-10-01 23:12:11, 15, 15
2024-10-01 23:16:39, 13, 14
2024-10-01 23:19:52, 12, 13
2024-10-01 23:23:42, 15, 16
2024-10-01 23:28:38, 18, 19
2024-10-01 23:33:52, 16, 18
2024-10-01 23:39:22, 17, 19
2024-10-01 23:45:15, 14, 18
2024-10-01 23:52:16, 13, 17
2024-10-01 23:58:09, 11, 15
2024-10-02 00:03:05, 12, 16
2024-10-02 00:09:08, 15, 19
2024-10-02 00:15:43, 15, 19
2024-10-02 00:22:59, 15, 19
2024-10-02 00:32:47, 15, 19
2024-10-02 00:41:50, 15, 19
2024-10-02 00:49:10, 14, 19
2024-10-02 00:56:30, 13, 18
2024-10-02 01:03:52, 13, 19
2024-10-02 01:11:57, 12, 18
2024-10-02 01:18:51, 11, 17
2024-10-02 01:26:51, 14, 20
2024-10-02 01:34:55, 11, 17
2024-10-02 01:41:50, 12, 20
2024-10-02 01:49:46, 12, 20
2024-10-02 01:57:24, 10, 18
2024-10-02 02:04:01, 10, 18
2024-10-02 02:11:13, 10, 19
2024-10-02 02:17:38, 8, 17
2024-10-02 02:23:35, 10, 19
2024-10-02 02:30:37, 10, 19
